Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000157106,SMG1,89,0.83601,61,0.19299,44,-0.3283,30,-0.8846,43,-0.3805,20,-1.6151,120,1.35484,68,0.37398
ENSG00000170537,TMC7,89,3.34236,60,2.30214,0,-5.9369,7,-1.3652,2,-3.3630,0,-5.0646,5,-1.6701,1,-3.7619
ENSG00000167186,COQ7,89,2.27004,21,-0.2947,6,-2.1547,36,0.57850,17,-0.6793,19,-0.5014,18,-0.4900,11,-1.3089
ENSG00000103528,SYT17,89,0.81173,4,-3.7564,38,-0.5467,48,-0.2086,57,0.08312,59,0.13755,55,0.01074,79,0.60417
ENSG00000006007,GDE1,89,0.15943,138,0.87792,61,-0.4394,57,-0.5398,85,0.08774,78,-0.0732,78,-0.0605,61,-0.4521
ENSG00000103540,CCP110,89,-0.3689,507,2.86575,35,-1.7749,24,-2.3533,71,-0.7857,56,-1.1667,152,0.48080,67,-0.8131
ENSG00000103544,VPS35L,89,1.06207,71,0.66637,39,-0.2810,24,-1.0414,53,0.20165,27,-0.9445,43,-0.1390,46,-0.0510
ENSG00000103550,KNOP1,89,0.73133,164,1.84454,46,-0.3390,8,-2.9254,25,-1.3820,29,-1.1381,79,0.52006,79,0.51370
ENSG00000174628,IQCK,89,2.00114,36,0.36479,36,0.34218,51,0.96320,8,-2.0831,8,-2.0926,4,-2.7140,40,0.52350
ENSG00000167191,GPRC5B,89,-1.7668,1014,2.32019,282,-0.0099,424,0.65825,37,-3.2128,35,-3.2887,93,-1.7053,792,1.79873
ENSG00000066654,THUMPD1,89,0.84532,65,0.32418,49,-0.1478,22,-1.3219,51,-0.1014,32,-0.8928,104,1.10870,41,-0.4169
ENSG00000102897,LYRM1,89,0.98548,26,-0.9584,51,0.05372,70,0.57887,45,-0.1786,52,0.11161,42,-0.2543,20,-1.3763
ENSG00000103316,CRYM,89,-1.2623,6,-5.0171,38,-2.5293,91,-1.2423,461,1.73833,294,0.70964,176,-0.2203,114,-0.8912
ENSG00000197006,METTL9,89,-0.5814,74,-0.8725,189,0.61640,137,0.08565,128,-0.0278,161,0.40510,107,-0.3002,122,-0.0947
ENSG00000140740,UQCRC2,89,-1.1588,95,-1.0600,91,-1.1338,274,0.60874,329,1.09466,203,0.13137,155,-0.3149,121,-0.7032
ENSG00000185716,MOSMO,89,0.68729,27,-1.2075,26,-1.2464,30,-1.0379,65,0.18779,55,-0.1187,123,1.25000,52,-0.1957
ENSG00000058600,POLR3E,89,2.26640,16,-0.7373,13,-0.9808,14,-0.8698,27,0.13433,16,-0.7957,16,-0.6912,18,-0.4973
ENSG00000140743,CDR2,89,2.50302,2,-3.4568,3,-2.8838,14,-0.7559,17,-0.5077,25,0.18877,22,-0.0257,13,-0.8712
ENSG00000122254,HS3ST2,89,1.28579,1,-5.0096,7,-2.6937,0,-5.9627,69,0.97790,48,0.27311,68,0.80608,16,-1.4105
ENSG00000103404,USP31,89,2.28300,40,0.77007,17,-0.5958,15,-0.7830,19,-0.4510,9,-1.6297,28,0.15406,5,-2.3584
ENSG00000168434,COG7,89,2.55395,17,-0.3775,11,-1.0088,11,-1.0166,19,-0.2757,6,-2.0573,16,-0.4661,27,0.29147
ENSG00000103365,GGA2,89,2.31301,7,-1.9234,20,-0.3115,24,-0.0204,27,0.12822,15,-0.8408,12,-1.0938,12,-1.1290
ENSG00000103353,UBFD1,89,1.34585,13,-1.7351,19,-1.1378,48,0.27488,43,0.10512,38,-0.1028,60,0.65493,12,-1.7839
ENSG00000004779,NDUFAB1,89,-1.8196,101,-1.6339,163,-0.9223,408,0.53557,348,0.31336,559,1.29312,182,-0.7482,182,-0.7527
ENSG00000166847,DCTN5,89,-0.1733,59,-0.8075,93,-0.1172,41,-1.3730,117,0.29950,87,-0.2442,209,1.25122,98,-0.0353
ENSG00000166501,PRKCB,89,-2.6365,33,-4.0761,339,-0.6448,197,-1.4662,940,1.21674,532,0.07053,1146,1.37674,366,-0.5285
ENSG00000006116,CACNG3,89,-0.0027,0,-6.9069,16,-2.6078,64,-0.5325,193,1.59115,95,0.10666,89,-0.0142,62,-0.5801
ENSG00000122257,RBBP6,89,0.05736,148,0.89282,51,-0.8059,16,-2.5523,76,-0.2206,34,-1.5267,232,1.72087,106,0.32834
ENSG00000090905,TNRC6A,89,0.11836,128,0.70946,100,0.29844,52,-0.7273,47,-0.9669,30,-1.6879,171,1.21827,137,0.82739
ENSG00000158865,SLC5A11,89,3.32525,76,2.86441,2,-3.2155,0,-7.1004,0,-5.2329,0,-8.6932,0,-4.3364,0,-7.6674
ENSG00000205629,LCMT1,89,0.23739,32,-1.3672,27,-1.6115,69,-0.1772,119,0.83367,94,0.35852,70,-0.1464,59,-0.4307
ENSG00000182601,HS3ST4,89,1.62515,9,-2.0744,12,-1.5877,0,-8.1446,16,-1.2434,22,-0.7356,103,1.91090,57,0.80169
ENSG00000169189,NSMCE1,89,0.84114,56,0.06849,60,0.16844,64,0.28760,48,-0.2020,50,-0.1086,22,-1.3888,49,-0.1373
ENSG00000077235,GTF3C1,89,0.91054,44,-0.2486,40,-0.4102,22,-1.2762,50,-0.0435,30,-0.9039,94,0.99480,65,0.38006
ENSG00000169180,XPO6,89,1.16502,26,-0.8440,26,-0.8199,65,0.61620,52,0.29010,34,-0.4856,41,-0.1436,27,-0.7866
ENSG00000176046,NUPR1,89,1.12935,103,1.38463,149,2.11037,24,-0.9976,10,-2.4254,10,-2.3779,11,-2.1006,40,-0.2208
ENSG00000196502,SULT1A1,89,0.86808,4,-3.8722,42,-0.3769,63,0.28187,55,0.07387,65,0.37676,39,-0.4692,52,-0.0265
ENSG00000168488,ATXN2L,89,1.74346,20,-0.7210,10,-1.8073,31,-0.0563,36,0.16664,17,-1.1100,42,0.41022,28,-0.2251
ENSG00000178952,TUFM,89,-0.6833,115,-0.2944,120,-0.2250,222,0.77857,186,0.55347,98,-0.5911,126,-0.1448,143,0.05125
ENSG00000178188,SH2B1,89,1.60449,24,-0.5958,9,-1.9934,40,0.20300,34,-0.0694,28,-0.4170,32,-0.1602,34,-0.0343
ENSG00000176953,NFATC2IP,89,1.84423,35,0.18313,33,0.07970,14,-1.1529,15,-1.2171,21,-0.6955,42,0.47011,27,-0.2411
ENSG00000183336,BOLA2,89,2.08695,12,-1.2768,26,-0.1124,14,-1.0632,16,-0.9328,38,0.61191,20,-0.4819,7,-2.0662
ENSG00000103485,QPRT,89,1.74610,23,-0.5344,33,0.01114,39,0.29299,8,-2.1384,12,-1.6148,27,-0.3106,74,1.38808
ENSG00000079616,KIF22,89,1.37922,30,-0.4545,35,-0.1737,61,0.70006,25,-0.8061,34,-0.2418,25,-0.6938,37,-0.0936
ENSG00000103495,MAZ,89,0.54613,41,-0.7013,93,0.61663,63,-0.0328,66,0.05693,63,-0.0145,54,-0.2503,40,-0.7322
ENSG00000167371,PRRT2,89,0.10753,3,-4.7227,47,-0.8881,32,-1.4872,179,1.57533,75,-0.2006,111,0.45455,47,-0.8946
ENSG00000280789,PAGR1,89,2.39474,30,0.33932,10,-1.2772,36,0.65218,12,-1.1902,8,-1.6808,10,-1.3119,24,0.02445
ENSG00000013364,MVP,89,3.15059,41,1.39907,12,-0.5289,8,-1.2450,0,-4.4956,7,-1.4990,2,-2.7402,9,-1.0222
ENSG00000103502,CDIPT,89,0.51919,33,-1.0336,43,-0.6308,93,0.59295,78,0.33719,56,-0.2539,73,0.18125,49,-0.4453
ENSG00000174938,SEZ6L2,89,-1.4233,47,-2.3719,34,-2.8317,229,0.02644,407,1.17447,166,-0.5369,591,1.67611,118,-1.0055
ENSG00000174939,ASPHD1,89,-0.3406,78,-0.5523,171,0.70694,107,-0.0637,94,-0.2861,152,0.58744,102,-0.1335,71,-0.6980
ENSG00000174943,KCTD13,89,1.64902,20,-0.8089,16,-1.1657,57,0.83640,31,-0.1743,29,-0.3152,18,-0.9597,23,-0.6416
ENSG00000149932,TMEM219,89,-0.4218,144,0.34151,191,0.81031,133,0.20308,83,-0.5950,140,0.33535,70,-0.7880,95,-0.3287
ENSG00000149930,TAOK2,89,2.19702,15,-0.8847,8,-1.7474,19,-0.5149,23,-0.2436,20,-0.4937,31,0.27309,15,-0.8501
ENSG00000149929,HIRIP3,89,1.40089,57,0.62119,29,-0.4481,31,-0.3682,23,-0.9190,33,-0.3005,40,0.03899,33,-0.2646
ENSG00000169592,INO80E,89,1.48871,33,-0.2139,33,-0.1816,46,0.33612,31,-0.3451,30,-0.3739,22,-0.8147,29,-0.4120
ENSG00000149927,DOC2A,89,-0.4038,2,-5.5129,41,-1.5706,57,-1.0863,264,1.74374,128,0.19121,125,0.12058,56,-1.1156
ENSG00000149926,TLCD3B,89,2.34750,1,-4.5689,15,-0.7371,22,-0.1421,19,-0.4580,25,0.03290,12,-1.0415,17,-0.5335
ENSG00000149925,ALDOA,89,-0.6505,31,-2.2128,41,-1.8317,190,0.55121,225,0.98902,209,0.83469,22,-2.7120,113,-0.2862
ENSG00000149923,PPP4C,89,1.10061,34,-0.4633,44,-0.0720,33,-0.5416,34,-0.5177,41,-0.2115,39,-0.2680,72,0.73191
ENSG00000090238,YPEL3,89,-1.0054,99,-0.8535,145,-0.2606,221,0.41855,213,0.40905,264,0.83606,123,-0.5193,78,-1.2143
ENSG00000102882,MAPK3,89,-0.4654,76,-0.7228,205,0.88736,144,0.29610,157,0.49547,120,-0.0034,75,-0.7348,59,-1.1056
ENSG00000102879,CORO1A,89,0.22547,15,-2.4309,33,-1.3092,26,-1.6551,172,1.66110,92,0.30191,41,-0.9727,44,-0.8745
ENSG00000169217,CD2BP2,89,1.15473,32,-0.5288,31,-0.5789,52,0.23347,43,-0.0689,53,0.31216,37,-0.3186,15,-1.6469
ENSG00000169221,TBC1D10B,89,1.96517,29,-0.0069,9,-1.7341,11,-1.4262,26,-0.1778,26,-0.1877,33,0.20545,15,-1.0396
ENSG00000180035,ZNF48,89,2.87696,5,-1.8478,3,-2.7853,8,-1.3613,22,0.20737,15,-0.4445,12,-0.7087,4,-2.4091
ENSG00000179965,ZNF771,89,1.06418,12,-2.0127,62,0.43943,102,1.30419,29,-0.8238,48,0.02433,40,-0.2407,12,-2.0573
ENSG00000179958,DCTPP1,89,1.08074,23,-1.1153,16,-1.6361,78,0.84326,34,-0.5335,67,0.68699,34,-0.4925,24,-0.9966
ENSG00000179918,SEPHS2,89,0.83158,31,-0.8532,22,-1.3361,64,0.27138,71,0.50358,48,-0.1960,51,-0.0853,44,-0.3352
ENSG00000229809,ZNF688,89,2.45396,25,0.11754,27,0.23629,8,-1.5312,20,-0.2888,15,-0.7671,8,-1.6721,7,-1.8650
ENSG00000156858,PRR14,89,2.50907,19,-0.2987,19,-0.2724,29,0.37770,16,-0.6309,4,-2.6233,11,-1.0401,20,-0.1667
ENSG00000080603,SRCAP,89,2.42067,26,0.17622,22,-0.1406,8,-1.6134,15,-0.7091,9,-1.4710,25,0.10258,16,-0.6319
ENSG00000156873,PHKG2,89,1.88374,14,-1.1386,21,-0.5832,11,-1.5257,28,-0.1538,24,-0.3745,36,0.27025,28,-0.1389
ENSG00000103549,RNF40,89,1.57474,20,-0.9220,16,-1.2059,49,0.52359,37,0.08923,19,-1.0611,34,-0.0673,35,-0.0112
ENSG00000099385,BCL7C,89,1.14223,54,0.28816,78,0.90429,59,0.44139,18,-1.5232,36,-0.4128,31,-0.5903,33,-0.4861
ENSG00000099365,STX1B,988,3.15311,5,-5.2261,86,-1.2921,105,-0.9853,120,-0.8545,144,-0.5561,201,0.01994,70,-1.5990
ENSG00000103496,STX4,89,0.95386,75,0.66396,46,-0.1245,23,-1.2165,46,-0.1452,51,0.02726,47,-0.0929,27,-0.9805
ENSG00000167397,VKORC1,89,1.22731,63,0.61478,37,-0.2332,37,-0.2472,45,0.07156,31,-0.5511,11,-1.9726,41,-0.0844
ENSG00000103507,BCKDK,89,1.42843,18,-1.1758,21,-0.9486,16,-1.3707,46,0.31793,34,-0.2058,37,-0.0571,44,0.22665
ENSG00000103510,KAT8,89,1.39079,35,-0.1783,23,-0.7991,43,0.14090,44,0.19768,39,-0.0326,22,-0.8766,15,-1.4333
ENSG00000089280,FUS,89,-0.7706,149,0.02638,117,-0.3547,231,0.75405,197,0.55618,139,-0.0969,113,-0.4117,94,-0.6982
ENSG00000169900,PYDC1,89,2.18831,0,-6.4916,15,-0.8110,26,-0.0265,19,-0.5621,41,0.86682,10,-1.5100,2,-3.5830
ENSG00000140688,C16orf58,89,2.01160,16,-0.8402,16,-0.9037,10,-1.6177,35,0.36571,20,-0.6157,29,0.04706,15,-0.9530
ENSG00000197302,ZNF720,89,2.15006,15,-0.8485,16,-0.7456,13,-1.0947,17,-0.7861,19,-0.6039,31,0.24360,31,0.23819
ENSG00000069329,VPS35,89,-1.3683,137,-0.7232,91,-1.3450,146,-0.6242,388,1.14801,219,0.01248,286,0.44535,211,-0.0449
ENSG00000155330,C16orf87,89,1.67414,14,-1.2905,20,-0.7915,11,-1.7189,34,-0.0092,42,0.40774,41,0.31011,11,-1.7163
ENSG00000166123,GPT2,89,0.80727,50,-0.1451,52,-0.0830,98,0.96829,28,-1.1452,23,-1.4595,33,-0.7803,125,1.40021
ENSG00000069345,DNAJA2,89,-0.8812,87,-0.9159,53,-1.6577,182,0.23496,222,0.64540,179,0.23871,198,0.37120,163,0.05176
ENSG00000171208,NETO2,89,1.78448,0,-8.3256,3,-3.3814,54,0.85145,28,-0.2193,21,-0.6940,51,0.75762,24,-0.4232
ENSG00000129636,ITFG1,89,-0.8260,67,-1.2717,55,-1.5482,144,-0.0879,298,1.36859,145,-0.0834,205,0.48665,72,-1.1442
ENSG00000102893,PHKB,89,0.90700,55,0.11557,26,-1.0678,41,-0.3606,49,-0.1070,31,-0.8553,70,0.50024,75,0.60469
ENSG00000102910,LONP2,89,-0.0888,92,-0.0450,54,-0.8578,75,-0.3734,96,0.03517,54,-0.9399,141,0.65775,192,1.19733
ENSG00000196470,SIAH1,89,2.17875,26,0.00857,14,-0.9604,22,-0.2816,24,-0.1460,19,-0.5809,20,-0.4490,6,-2.1604
ENSG00000102921,N4BP1,89,1.59730,43,0.30416,29,-0.2831,13,-1.4977,28,-0.4212,18,-1.1100,63,0.97135,23,-0.6476
ENSG00000121274,TENT4B,89,1.84718,19,-0.7385,26,-0.2889,8,-2.0051,27,-0.2407,17,-1.0193,56,0.97713,24,-0.3977
ENSG00000166164,BRD7,89,-0.5012,275,1.36694,133,0.12806,156,0.38668,75,-0.8384,82,-0.7042,151,0.33479,112,-0.1547
ENSG00000083799,CYLD,89,0.39331,70,-0.0002,28,-1.3933,37,-0.9998,92,0.50340,52,-0.5230,128,1.00035,61,-0.2080
ENSG00000103449,SALL1,89,1.68986,87,1.64184,36,0.09925,51,0.67781,5,-2.8798,3,-3.7761,9,-1.9009,48,0.57138
ENSG00000177200,CHD9,89,-0.4792,196,0.79335,93,-0.4162,67,-0.9265,72,-0.8969,56,-1.2884,300,1.55962,212,0.92965
ENSG00000103479,RBL2,89,1.42698,81,1.25584,52,0.46886,24,-0.7554,20,-1.1071,10,-2.1499,31,-0.3448,49,0.39486
ENSG00000166971,AKTIP,89,0.08623,62,-0.4977,80,-0.0813,125,0.64197,81,-0.0701,94,0.19744,52,-0.7462,86,0.02358
ENSG00000103494,RPGRIP1L,89,1.70968,8,-2.0228,12,-1.5221,14,-1.2583,44,0.50523,23,-0.6361,54,0.78137,21,-0.6914
ENSG00000140718,FTO,89,0.53702,73,0.19539,39,-0.7859,65,0.01627,75,0.27131,61,-0.0936,61,-0.0798,45,-0.5616
ENSG00000087253,LPCAT2,89,2.97538,48,1.58160,8,-1.2976,32,0.85732,0,-5.9944,2,-3.0718,7,-1.4142,0,-7.8436
ENSG00000087258,GNAO1,89,-2.1365,170,-1.1829,171,-1.1742,258,-0.5428,537,0.74338,424,0.28196,688,1.06649,342,-0.0991
ENSG00000159461,AMFR,89,0.30158,85,0.22734,58,-0.3876,50,-0.6285,70,-0.1132,53,-0.5911,91,0.33658,123,0.84110
ENSG00000167005,NUDT21,89,-0.2963,60,-0.9099,54,-1.0587,78,-0.5033,142,0.51689,114,0.10253,160,0.64635,124,0.22077
ENSG00000087263,OGFOD1,89,1.62711,41,0.28613,12,-1.6185,27,-0.4008,37,0.11251,27,-0.4106,35,0.01474,14,-1.3918
ENSG00000125124,BBS2,89,0.11197,78,-0.1063,55,-0.6457,196,1.45863,68,-0.3642,23,-2.0917,38,-1.2193,197,1.47042
ENSG00000087250,MT3,89,-5.5421,2188,-0.8533,8345,1.35176,7430,1.14014,2106,-0.9941,4035,0.12039,1754,-1.1901,5681,0.67201
ENSG00000125148,MT2A,89,-2.9269,518,-0.2953,1719,1.77570,1320,1.27206,249,-1.5274,421,-0.6782,124,-2.4455,1126,0.98716
ENSG00000169715,MT1E,89,-2.3182,278,-0.6178,1118,1.74359,951,1.43346,142,-1.7517,249,-0.8576,110,-2.0100,789,1.09197
ENSG00000205364,MT1M,89,-0.8139,101,-0.6321,423,1.80697,411,1.75150,35,-2.3576,90,-0.8753,22,-2.8705,211,0.55146
ENSG00000198417,MT1F,89,-0.0414,46,-1.0613,261,1.83608,188,1.20674,22,-2.3135,70,-0.4605,15,-2.6795,133,0.61213
ENSG00000125144,MT1G,89,-1.5444,28,-3.2199,840,2.23432,733,1.94382,70,-2.0338,132,-1.0390,33,-2.9892,315,0.41376
ENSG00000187193,MT1X,89,-1.1116,288,0.74635,447,1.53333,398,1.31709,40,-2.4255,78,-1.4221,43,-2.1798,330,0.98315
ENSG00000102900,NUP93,89,2.18235,12,-1.1786,21,-0.3267,11,-1.2622,25,-0.1155,22,-0.2949,23,-0.2404,13,-1.0911
ENSG00000051108,HERPUD1,89,0.59410,51,-0.3236,107,0.90629,69,0.16870,74,0.32580,36,-0.9140,50,-0.3496,34,-0.9185
ENSG00000140848,CPNE2,89,2.13383,55,1.19970,34,0.36320,33,0.34905,6,-2.3420,6,-2.3341,22,-0.3342,12,-1.2499
ENSG00000172775,FAM192A,89,-0.6665,162,0.27254,204,0.65246,76,-0.9188,128,-0.1166,136,-0.0129,185,0.48727,125,-0.1444
ENSG00000159579,RSPRY1,89,2.27819,23,-0.1250,19,-0.4517,11,-1.2463,17,-0.6413,13,-1.0666,27,0.13543,21,-0.2785
ENSG00000102931,ARL2BP,89,0.89028,36,-0.5787,35,-0.6075,43,-0.3121,49,-0.0998,58,0.17907,44,-0.2662,60,0.23356
ENSG00000102934,PLLP,89,0.47254,440,4.09419,41,-0.7482,23,-1.6424,13,-2.6168,9,-3.0943,14,-2.3635,17,-2.0360
ENSG00000006210,CX3CL1,89,0.41503,5,-3.6950,35,-1.0324,30,-1.2624,145,1.52953,50,-0.5510,88,0.38364,52,-0.4521
ENSG00000005194,CIAPIN1,89,1.02331,16,-1.7002,9,-2.5320,46,-0.0906,73,0.77350,52,0.13184,29,-0.7809,45,-0.0954
ENSG00000088682,COQ9,89,1.31280,25,-0.7634,50,0.32755,37,-0.1839,26,-0.7977,29,-0.5699,31,-0.4320,68,0.82882
ENSG00000102978,POLR2C,89,1.14629,42,-0.1208,18,-1.4111,50,0.15598,58,0.48175,35,-0.4528,33,-0.5019,33,-0.4824
ENSG00000205336,ADGRG1,89,-0.6044,48,-1.5516,132,0.00209,346,1.68206,34,-2.1627,26,-2.5911,31,-2.1891,548,2.68003
ENSG00000140854,KATNB1,89,2.02609,3,-3.3382,8,-1.8111,29,0.03732,34,0.31823,22,-0.4531,22,-0.3848,21,-0.4740
ENSG00000140859,KIFC3,89,1.99092,17,-0.8007,20,-0.5765,32,0.17348,27,-0.1003,25,-0.2314,13,-1.2304,12,-1.3020
ENSG00000103005,USB1,89,1.89795,7,-2.2037,14,-1.1518,51,0.86732,26,-0.2644,28,-0.1633,25,-0.3097,9,-1.8244
ENSG00000070761,CFAP20,89,0.74036,49,-0.2509,16,-1.8922,47,-0.2877,87,0.81999,59,0.06462,47,-0.2871,27,-1.1204
ENSG00000070770,CSNK2A2,89,1.30927,23,-0.9248,31,-0.4443,39,-0.0760,40,-0.0391,34,-0.3489,46,0.16552,36,-0.2148
ENSG00000103021,CCDC113,89,1.99874,9,-1.8027,16,-0.8637,12,-1.3388,15,-1.0517,27,-0.1359,48,0.82527,30,0.07152
ENSG00000103034,NDRG4,89,-2.0948,43,-3.1598,214,-0.7869,372,0.08025,509,0.69190,494,0.63186,435,0.33406,379,0.10883
ENSG00000125107,CNOT1,89,1.19607,48,0.15432,32,-0.4652,46,0.09505,43,-0.0123,30,-0.6609,47,0.11555,28,-0.7040
ENSG00000125166,GOT2,89,-0.3191,53,-1.1175,35,-1.7139,122,0.17513,217,1.38640,114,0.07065,89,-0.3305,44,-1.3815
ENSG00000150394,CDH8,89,0.93971,12,-2.1185,13,-2.0021,52,0.05158,86,1.02876,53,0.07429,53,0.05984,9,-2.5069
ENSG00000140937,CDH11,89,1.46499,25,-0.6219,26,-0.6063,38,-0.0060,29,-0.4429,12,-1.8221,60,0.76129,57,0.67233
ENSG00000166548,TK2,89,1.28666,34,-0.3150,51,0.31914,37,-0.1668,25,-0.8735,32,-0.4708,60,0.58151,32,-0.4035
ENSG00000217555,CKLF,89,2.07824,34,0.33309,27,-0.0279,31,0.16635,18,-0.7087,24,-0.2371,4,-2.8401,7,-2.0699
ENSG00000183723,CMTM4,89,0.62934,44,-0.5095,40,-0.6346,50,-0.3029,70,0.26438,56,-0.1514,71,0.24129,61,0.01213
ENSG00000135720,DYNC1LI2,89,-1.5505,628,1.62625,209,-0.2555,67,-1.9744,244,-0.0121,192,-0.4318,357,0.61625,233,-0.0842
ENSG00000159593,NAE1,89,0.85007,50,-0.1115,38,-0.5210,30,-0.9004,69,0.47768,45,-0.2988,53,-0.0099,45,-0.2522
ENSG00000172840,PDP2,89,2.38220,14,-0.8023,14,-0.8019,7,-1.8822,17,-0.5416,18,-0.4974,22,-0.1629,23,-0.0514
ENSG00000166595,CIAO2B,89,-0.8793,195,0.34447,128,-0.3225,200,0.39382,177,0.21831,224,0.67328,42,-2.0163,115,-0.4895
ENSG00000172831,CES2,89,1.52367,29,-0.3659,48,0.44875,16,-1.2293,12,-1.7530,30,-0.3720,69,1.05665,30,-0.2978
ENSG00000172824,CES4A,89,3.02270,17,-0.1018,0,-5.4437,4,-2.2055,17,-0.1598,10,-1.0394,17,-0.1353,4,-2.2758
ENSG00000067955,CBFB,89,2.36991,50,1.22370,17,-0.5822,9,-1.4342,3,-3.0023,12,-1.2044,9,-1.5190,38,0.72473
ENSG00000125149,C16orf70,89,2.11029,19,-0.5204,8,-1.7769,9,-1.6363,29,0.12332,21,-0.4783,33,0.32177,13,-1.0820
ENSG00000140939,NOL3,89,1.81381,17,-0.9628,25,-0.3493,32,0.04220,22,-0.6003,24,-0.4460,15,-1.1475,44,0.52589
ENSG00000196123,KIAA0895L,89,2.33213,9,-1.5715,17,-0.6051,21,-0.2645,15,-0.8716,23,-0.0789,24,-0.0304,10,-1.3152
ENSG00000205250,E2F4,89,2.35564,16,-0.6790,17,-0.5127,11,-1.1892,22,-0.2038,21,-0.2476,10,-1.3885,15,-0.7776
ENSG00000168701,TMEM208,89,0.33131,39,-0.9655,45,-0.7462,146,1.17539,85,0.27630,70,-0.0758,36,-1.0701,63,-0.2325
ENSG00000159713,TPPP3,89,-0.4386,501,2.72017,106,-0.1701,74,-0.7362,54,-1.2902,100,-0.2880,18,-2.7909,83,-0.5476
ENSG00000159720,ATP6V0D1,988,2.12405,70,-2.2225,91,-1.8309,153,-1.0567,434,0.68513,235,-0.4383,246,-0.3247,137,-1.2209
ENSG00000039523,RIPOR1,89,0.99393,12,-2.1228,25,-1.0312,56,0.22182,57,0.26997,43,-0.2149,62,0.36790,46,-0.1089
ENSG00000102974,CTCF,89,0.54663,99,0.72135,46,-0.5131,59,-0.1346,37,-0.9012,50,-0.4151,90,0.55732,80,0.36167
ENSG00000159753,CARMIL2,89,1.26325,0,-8.0094,23,-0.9244,29,-0.6000,53,0.42136,57,0.56102,45,0.11510,16,-1.5028
ENSG00000102977,ACD,89,2.39985,8,-1.6409,17,-0.5465,14,-0.7733,16,-0.6700,19,-0.3576,15,-0.7248,24,0.03489
ENSG00000102981,PARD6A,89,1.67123,6,-2.5854,32,-0.0928,27,-0.3450,29,-0.2779,38,0.19500,22,-0.6524,29,-0.2365
ENSG00000141098,GFOD2,89,1.97026,1,-4.1448,18,-0.7124,26,-0.1914,24,-0.3069,28,-0.0433,39,0.45773,12,-1.3232
ENSG00000102901,CENPT,89,2.10375,12,-1.2481,12,-1.2800,19,-0.5842,22,-0.3632,22,-0.3437,25,-0.1483,28,0.01472
ENSG00000168286,THAP11,89,1.65262,25,-0.4932,14,-1.3875,42,0.34343,29,-0.2586,27,-0.3977,16,-1.1891,43,0.36053
ENSG00000102898,NUTF2,89,-0.3308,96,-0.2157,103,-0.1116,102,-0.1252,119,0.13712,168,0.80878,57,-1.0124,81,-0.4881
ENSG00000038358,EDC4,89,1.52349,23,-0.7160,20,-0.9105,17,-1.2090,43,0.29983,31,-0.3007,45,0.31700,24,-0.6240
ENSG00000205220,PSMB10,89,-0.2945,69,-0.6879,145,0.48664,153,0.57492,77,-0.5696,163,0.79010,70,-0.6814,70,-0.6786
ENSG00000103061,SLC7A6OS,89,2.53232,24,0.11762,14,-0.6881,16,-0.4848,10,-1.3443,15,-0.7345,9,-1.3910,23,0.03441
ENSG00000132600,PRMT7,89,1.93991,9,-1.8475,13,-1.2463,14,-1.0881,33,0.18567,23,-0.4082,35,0.25546,23,-0.3587
ENSG00000184939,ZFP90,89,1.08282,48,0.03959,30,-0.6887,46,-0.0397,34,-0.5490,39,-0.2975,55,0.26695,52,0.18376
ENSG00000141076,UTP4,89,1.65116,12,-1.6207,17,-1.1025,12,-1.5261,39,0.24368,44,0.47017,31,-0.1418,14,-1.3076
ENSG00000168807,SNTB2,89,1.62199,16,-1.1883,24,-0.5448,11,-1.6980,45,0.48721,14,-1.5061,48,0.52027,41,0.25323
ENSG00000132612,VPS4A,89,0.02971,76,-0.2302,58,-0.6549,79,-0.1748,99,0.21334,102,0.28157,109,0.35348,65,-0.4755
ENSG00000132603,NIP7,89,2.77419,10,-1.0925,13,-0.6346,9,-1.2728,21,0.03243,12,-0.8398,11,-0.9143,5,-2.0561
ENSG00000132604,TERF2,89,0.67392,38,-0.6890,42,-0.5474,92,0.72118,57,-0.0809,51,-0.2753,72,0.31692,45,-0.4435
ENSG00000103018,CYB5B,89,0.33392,56,-0.4140,47,-0.6673,79,0.13590,61,-0.2936,101,0.62177,54,-0.4691,76,0.07022
ENSG00000102908,NFAT5,89,1.76663,16,-1.0320,32,-0.0170,3,-3.5179,27,-0.3038,18,-1.0048,52,0.78638,41,0.36986
ENSG00000181019,NQO1,89,1.53613,15,-1.3053,32,-0.1937,63,0.89140,18,-1.2030,22,-0.8427,18,-1.1068,68,1.02572
ENSG00000141101,NOB1,89,2.16052,14,-0.9401,21,-0.3375,24,-0.1752,19,-0.5924,24,-0.1718,13,-1.1037,18,-0.5627
ENSG00000198373,WWP2,89,2.33636,29,0.29209,24,-0.0070,18,-0.4519,19,-0.4353,9,-1.5398,21,-0.2275,6,-2.1608
ENSG00000090857,PDPR,89,2.81499,24,0.27910,19,-0.0403,11,-0.9457,5,-2.0095,3,-2.7694,14,-0.5325,25,0.36491
