Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000177732,SOX12,34,1.42670,16,0.10460,7,-1.0978,9,-0.7851,25,0.85708,9,-0.8938,15,-0.0145
ENSG00000125841,NRSN2,21,-2.3989,9,-3.6292,71,-0.6067,183,0.92520,109,0.07287,143,0.69561,112,0.12201
ENSG00000125826,RBCK1,17,-0.9749,29,-0.1218,58,1.01879,64,1.18835,8,-2.0056,22,-0.6469,36,0.22582
ENSG00000125875,TBC1D20,33,0.21098,25,-0.2539,20,-0.5441,33,0.23137,30,0.08348,35,0.38606,22,-0.4993
ENSG00000101266,CSNK2A1,76,-0.0184,57,-0.4547,62,-0.3404,61,-0.3647,135,0.94101,80,0.08182,68,-0.2054
ENSG00000271303,SRXN1,0,-6.7073,7,-1.7372,17,-0.4749,12,-1.0106,34,0.65827,37,1.13604,23,0.05491
ENSG00000125818,PSMF1,53,-0.4245,38,-0.9424,33,-1.1493,101,0.61096,68,-0.0280,76,0.19565,86,0.40433
ENSG00000101298,SNPH,5,-3.7734,8,-3.1966,57,-0.4060,88,0.28720,146,1.15428,99,0.65606,67,-0.1698
ENSG00000125775,SDCBP2,3,-2.8497,4,-2.2799,17,-0.2901,8,-1.3263,14,-0.6022,32,1.02705,31,0.79352
ENSG00000088832,FKBP1A,66,-1.9260,49,-2.3635,92,-1.4331,134,-0.8706,354,0.67616,291,0.46981,388,0.98098
ENSG00000088833,NSFL1C,75,-0.6752,70,-0.7837,95,-0.3102,181,0.73912,119,0.04582,116,0.00885,134,0.26848
ENSG00000198053,SIRPA,68,-1.8698,72,-1.7732,237,0.04061,231,-0.0016,260,0.18774,330,0.80427,227,-0.0347
ENSG00000125835,SNRPB,30,-0.7746,17,-1.6305,39,-0.3726,76,0.72170,20,-1.3384,56,0.25919,71,0.70375
ENSG00000101361,NOP56,164,0.61925,171,0.69181,49,-1.2673,104,-0.1307,157,0.54392,100,-0.2270,89,-0.4100
ENSG00000101365,IDH3B,33,-1.2892,23,-1.8077,54,-0.5398,121,0.75295,62,-0.3380,100,0.57240,87,0.23225
ENSG00000132635,PCED1A,28,-0.1194,29,-0.0715,46,0.70917,48,0.76280,36,0.28247,24,-0.4349,21,-0.6253
ENSG00000215305,VPS16,20,-0.5394,9,-1.7134,19,-0.6728,65,1.37665,21,-0.4912,36,0.49756,22,-0.4257
ENSG00000132670,PTPRA,178,-0.3968,170,-0.4724,202,-0.1985,278,0.31294,349,0.69559,203,-0.2427,252,0.17455
ENSG00000125901,MRPS26,37,-1.4312,75,-0.3771,107,0.19848,120,0.37672,55,-0.8358,113,0.36732,108,0.23910
ENSG00000088899,LZTS3,40,-1.4074,41,-1.3831,41,-1.3641,35,-1.6031,180,0.95962,114,0.26023,165,0.94818
ENSG00000198171,DDRGK1,84,-0.6003,119,-0.0624,80,-0.6768,135,0.14062,67,-0.9550,109,-0.2601,213,1.06667
ENSG00000125877,ITPA,20,-1.0133,17,-1.2055,23,-0.7667,37,-0.0177,39,0.02921,48,0.51468,49,0.49144
ENSG00000088854,C20orf194,68,0.44758,42,-0.3151,54,0.06575,34,-0.6361,74,0.59627,57,0.19970,36,-0.5967
ENSG00000088812,ATRN,42,-0.5416,6,-3.2978,39,-0.6500,82,0.51824,95,0.76086,78,0.56555,50,-0.3086
ENSG00000101220,C20orf27,15,-1.7853,25,-1.0748,40,-0.3544,52,0.08359,46,-0.1156,60,0.41940,69,0.60883
ENSG00000101222,SPEF1,8,-0.9942,1,-3.8051,1,-3.4847,0,-7.0872,15,0.02033,24,1.05249,27,1.14965
ENSG00000125817,CENPB,117,0.17215,344,2.11443,150,0.57194,162,0.70301,60,-0.8677,40,-1.7352,51,-1.2099
ENSG00000101224,CDC25B,29,0.25290,15,-0.7901,20,-0.3323,27,0.13281,29,0.26082,27,0.20346,23,-0.1382
ENSG00000088888,MAVS,81,1.24133,82,1.26411,55,0.57086,64,0.82192,27,-0.5840,12,-2.0110,21,-1.0109
ENSG00000125779,PANK2,19,-1.3586,24,-0.9887,20,-1.2453,59,0.42123,61,0.46149,61,0.62343,46,0.00714
ENSG00000101236,RNF24,30,-0.2887,11,-1.7734,31,-0.2596,45,0.33797,58,0.75631,46,0.49159,26,-0.5828
ENSG00000088826,SMOX,24,-0.2221,46,0.78814,54,1.09432,30,0.12234,12,-1.2879,8,-2.1160,45,0.90531
ENSG00000171867,PRNP,392,-1.0793,217,-1.9603,645,-0.3115,507,-0.6864,1048,0.47224,1238,1.06692,662,-0.2989
ENSG00000101265,RASSF2,468,2.04773,331,1.36580,179,0.30891,321,1.31054,34,-2.2071,27,-2.8886,35,-2.3301
ENSG00000089057,SLC23A2,40,-0.3874,26,-1.0453,44,-0.2587,49,-0.0758,74,0.58719,56,0.15592,58,0.20793
ENSG00000089063,TMEM230,96,-0.0809,54,-0.9570,66,-0.6659,130,0.41793,65,-0.6909,134,0.63475,97,-0.0718
ENSG00000132646,PCNA,35,0.88139,13,-0.7138,22,0.11952,18,-0.2244,26,0.36340,18,-0.2274,18,-0.1967
ENSG00000101290,CDS2,36,-1.3529,24,-1.9549,84,-0.0704,111,0.38697,123,0.54567,121,0.72647,67,-0.4639
ENSG00000125772,GPCPD1,9,-1.5951,27,0.06206,42,0.77777,20,-0.3907,37,0.55809,25,-0.0919,26,-0.0448
ENSG00000089199,CHGB,30,-2.8165,81,-1.3783,62,-1.7668,147,-0.4619,272,0.52197,312,1.06369,225,0.23304
ENSG00000089195,TRMT6,28,0.42384,16,-0.4858,18,-0.3076,9,-1.2833,28,0.41271,24,0.23248,22,0.06226
ENSG00000088766,CRLS1,23,-0.5777,5,-2.6643,31,-0.0629,74,1.38386,36,0.16588,33,0.03618,29,-0.2227
ENSG00000125827,TMX4,82,-1.0245,135,-0.2647,105,-0.6630,146,-0.1395,275,0.89962,213,0.63535,108,-0.6795
ENSG00000182621,PLCB1,49,-1.8571,76,-1.1942,85,-1.0279,117,-0.5368,436,1.69137,214,0.56949,122,-0.5219
ENSG00000101333,PLCB4,8,-1.6619,31,0.38854,26,0.10815,22,-0.1648,58,1.47897,15,-0.8933,27,0.15729
ENSG00000125869,LAMP5,7,-2.9692,16,-1.9206,15,-1.9781,12,-2.3451,49,-0.2201,29,-1.2151,188,2.99411
ENSG00000101349,PAK5,8,-2.5171,7,-2.6808,59,0.56262,35,-0.2544,87,1.24287,50,0.40331,35,-0.3104
ENSG00000132639,SNAP25,164,-3.8581,297,-2.9939,1246,-0.8622,1265,-0.8387,2758,0.39510,3994,1.53427,1960,-0.1756
ENSG00000125863,MKKS,19,-1.5847,10,-2.4220,33,-0.7089,77,0.61523,42,-0.3562,78,0.86981,57,0.13851
ENSG00000132640,BTBD3,106,0.57431,36,-1.1390,54,-0.5120,19,-2.0948,99,0.45431,78,0.07698,101,0.55728
ENSG00000089048,ESF1,357,1.40125,448,1.84286,89,-0.8830,63,-1.4086,160,0.03136,69,-1.4969,123,-0.4212
ENSG00000101247,NDUFAF5,15,-0.8189,3,-3.2342,16,-0.7276,43,0.81888,25,-0.0753,37,0.74560,25,-0.1032
ENSG00000172264,MACROD2,21,-0.8528,18,-1.0934,15,-1.3690,20,-0.9599,88,1.49205,37,0.00050,48,0.48407
ENSG00000089177,KIF16B,72,0.99707,132,2.15154,27,-0.6136,3,-3.7530,51,0.40186,11,-2.1753,39,-0.0232
ENSG00000125870,SNRPB2,95,0.21268,66,-0.3563,74,-0.1813,80,-0.0559,78,-0.0962,76,-0.1869,105,0.43496
ENSG00000125851,PCSK2,10,-3.5271,15,-3.0216,65,-0.8648,67,-0.8121,161,0.57441,198,1.35795,110,-0.0501
ENSG00000125868,DSTN,327,-1.1798,273,-1.4494,452,-0.6871,391,-0.9102,714,0.03264,969,0.72799,968,0.61279
ENSG00000125844,RRBP1,297,2.34369,277,2.19224,30,-1.5294,42,-1.0271,47,-0.8764,20,-2.4415,34,-1.4535
ENSG00000089006,SNX5,55,0.15767,39,-0.4004,77,0.71326,52,0.07069,28,-0.8736,39,-0.4821,65,0.50245
ENSG00000232838,PET117,27,-0.2447,35,0.20407,27,-0.2017,13,-1.3070,28,-0.1548,40,0.53102,31,-0.0314
ENSG00000149474,KAT14,18,-1.0692,20,-0.9678,25,-0.6138,53,0.58469,45,0.33578,47,0.53947,33,-0.2010
ENSG00000132664,POLR3F,9,-1.4215,8,-1.5185,14,-0.7124,52,1.43237,23,0.02758,23,0.08967,24,0.12045
ENSG00000101310,SEC23B,20,-0.5330,9,-1.6655,40,0.52356,39,0.48390,20,-0.5506,31,0.13288,33,0.27651
ENSG00000232388,SMIM26,49,-0.7694,35,-1.2649,58,-0.5024,77,-0.0781,36,-1.2500,100,0.46518,125,0.84776
ENSG00000125821,DTD1,29,-0.4901,28,-0.5312,42,0.08574,42,0.08301,26,-0.6628,50,0.49536,40,0.02090
ENSG00000132669,RIN2,28,0.74418,30,0.83711,42,1.46966,8,-1.2346,11,-0.7199,5,-2.0930,22,0.35742
ENSG00000173418,NAA20,20,-1.8825,22,-1.7027,49,-0.5432,92,0.47249,42,-0.7807,107,1.03207,71,0.04915
ENSG00000101343,CRNKL1,42,0.47336,58,1.04161,21,-0.5848,6,-2.5137,44,0.54353,25,-0.4382,33,0.11004
ENSG00000088970,KIZ,80,1.67304,40,0.44705,18,-0.7749,20,-0.6444,32,0.08186,23,-0.5254,22,-0.5618
ENSG00000088930,XRN2,67,1.01127,60,0.81745,31,-0.2662,16,-1.2750,40,0.15930,25,-0.7042,38,0.05487
ENSG00000125812,GZF1,35,0.70628,22,-0.0567,16,-0.5390,14,-0.6741,35,0.73037,21,-0.1122,19,-0.2439
ENSG00000125814,NAPB,21,-4.5850,77,-2.7169,363,-0.4017,247,-0.9946,703,0.66820,860,1.51424,346,-0.5262
ENSG00000101439,CST3,544,-2.1443,874,-1.4395,6068,1.75697,2084,-0.1021,924,-1.3562,1141,-1.2351,4152,1.25498
ENSG00000101463,SYNDIG1,54,0.73850,10,-1.8320,17,-1.0514,20,-0.7808,29,-0.2751,48,0.78572,33,-0.0665
ENSG00000101474,APMAP,48,-0.9615,7,-3.8063,56,-0.7212,84,-0.0944,135,0.67162,142,1.08015,69,-0.4466
ENSG00000154930,ACSS1,28,-0.3305,12,-1.5919,77,1.33859,46,0.45214,40,0.22589,11,-1.9764,56,0.90416
ENSG00000197586,ENTPD6,26,-2.3028,30,-2.0814,60,-1.0566,160,0.48785,216,1.00014,164,0.71978,101,-0.2746
ENSG00000100994,PYGB,43,-1.4161,35,-1.7227,117,0.11793,134,0.33926,140,0.40617,126,0.30439,121,0.19239
ENSG00000100997,ABHD12,87,-0.3046,33,-1.7782,117,0.16151,122,0.23721,96,-0.1495,117,0.21555,125,0.30853
ENSG00000130684,ZNF337,12,-0.3858,24,0.76746,23,0.70545,1,-3.2673,23,0.69368,16,0.11104,10,-0.7549
ENSG00000101294,HM13,46,-0.3621,44,-0.4429,56,-0.0745,91,0.73470,63,0.11956,74,0.52030,30,-1.0916
ENSG00000171552,BCL2L1,68,-0.0112,30,-1.2560,36,-0.9748,104,0.69299,72,0.07554,86,0.49389,58,-0.2949
ENSG00000088356,PDRG1,13,-1.1264,17,-0.6926,23,-0.2659,22,-0.3137,31,0.22985,39,0.80005,24,-0.2074
ENSG00000101337,TM9SF4,18,-0.5470,6,-2.1172,25,-0.0381,18,-0.5518,33,0.41922,37,0.84424,22,-0.2666
ENSG00000101350,KIF3B,76,-1.0178,135,-0.1321,136,-0.1237,126,-0.2383,319,1.31717,138,-0.1231,131,-0.2064
ENSG00000171456,ASXL1,45,0.69397,32,0.15731,18,-0.7718,33,0.19853,21,-0.4830,27,-0.1775,31,0.12955
ENSG00000197183,NOL4L,45,0.94531,5,-2.3883,33,0.44407,21,-0.2800,27,0.10660,30,0.34643,16,-0.7646
ENSG00000149600,COMMD7,44,-0.5525,23,-1.5405,55,-0.2062,64,0.03691,51,-0.3288,82,0.59103,72,0.24886
ENSG00000101367,MAPRE1,49,0.75574,27,-0.1924,48,0.70650,44,0.55827,21,-0.6034,21,-0.6945,28,-0.1701
ENSG00000260257,AL035071.1,6,-1.7006,15,-0.2794,13,-0.4726,28,0.69315,16,-0.1512,29,1.04587,8,-1.2309
ENSG00000101391,CDK5RAP1,12,-1.0710,4,-2.6405,35,0.61122,30,0.34689,26,0.13476,29,0.40040,23,-0.0609
ENSG00000101400,SNTA1,21,-2.5219,62,-0.9224,241,1.29579,97,-0.2225,81,-0.5076,77,-0.7317,195,1.08627
ENSG00000078699,CBFA2T2,52,0.70474,46,0.48994,18,-0.9703,40,0.26370,46,0.49001,28,-0.3433,26,-0.4705
ENSG00000125967,NECAB3,2,-3.7755,18,-1.0042,56,0.75805,35,0.00352,30,-0.2283,45,0.55602,37,0.07015
ENSG00000101417,PXMP4,26,0.77542,20,0.34557,4,-2.0370,29,0.90761,20,0.34361,14,-0.2700,11,-0.7190
ENSG00000101421,CHMP4B,79,-0.9271,89,-0.7300,131,-0.1372,155,0.13464,178,0.36213,158,0.21859,160,0.20592
ENSG00000125970,RALY,71,0.30192,45,-0.3997,80,0.50028,122,1.22999,33,-0.8786,53,-0.1981,38,-0.7384
ENSG00000125977,EIF2S2,522,0.96884,371,0.38884,161,-0.9243,163,-0.9097,273,-0.1058,261,-0.2273,324,0.18789
ENSG00000101444,AHCY,40,-0.3833,18,-1.5266,51,0.01211,96,1.07801,40,-0.3700,58,0.28616,43,-0.2751
ENSG00000078747,ITCH,119,1.56565,56,0.24746,42,-0.1887,28,-0.8146,51,0.10861,37,-0.4962,35,-0.5284
ENSG00000125971,DYNLRB1,142,-1.5167,148,-1.4589,270,-0.5397,582,0.70041,257,-0.6173,505,0.62664,446,0.28987
ENSG00000101460,MAP1LC3A,151,-1.1191,142,-1.2144,220,-0.5426,341,0.14741,315,0.02046,445,0.80889,303,-0.0448
ENSG00000101464,PIGU,53,1.23330,15,-0.7677,34,0.48998,31,0.33543,23,-0.1308,22,-0.2405,14,-0.9390
ENSG00000198646,NCOA6,54,0.68613,58,0.79990,28,-0.3548,25,-0.5527,37,0.07913,26,-0.5939,37,0.08599
ENSG00000078804,TP53INP2,711,1.37370,1343,2.71798,292,-0.1358,512,0.79093,93,-1.8736,48,-3.1740,41,-3.2115
ENSG00000131067,GGT7,34,-0.2579,8,-2.3886,47,0.25159,28,-0.5599,75,1.03311,48,0.37054,33,-0.3340
ENSG00000131069,ACSS2,42,0.86224,28,0.17436,14,-0.8618,68,1.73017,21,-0.2923,20,-0.4023,8,-1.8339
ENSG00000100983,GSS,13,-1.6571,8,-2.3761,42,0.17042,42,0.15310,45,0.26497,47,0.45563,45,0.30477
ENSG00000100991,TRPC4AP,43,0.00493,9,-2.2627,31,-0.5112,82,1.05302,40,-0.1101,51,0.35948,37,-0.2948
ENSG00000126005,MMP24OS,41,-1.7000,80,-0.6982,100,-0.3605,131,0.06875,98,-0.3888,166,0.60622,155,0.38238
ENSG00000242372,EIF6,29,-1.0275,28,-1.0757,61,0.13566,40,-0.5361,39,-0.5713,83,0.89370,58,0.04837
ENSG00000101019,UQCC1,7,-2.3588,5,-2.6969,15,-1.3138,52,0.63545,29,-0.2732,61,1.34928,29,-0.3309
ENSG00000126001,CEP250,25,0.25199,47,1.27189,13,-0.7317,18,-0.3339,34,0.74267,13,-0.9785,21,-0.0690
ENSG00000125991,ERGIC3,58,-0.5613,52,-0.7314,146,0.93252,116,0.54035,76,-0.1496,75,-0.2069,79,-0.0791
ENSG00000214078,CPNE1,33,-0.0577,17,-1.0223,30,-0.2000,79,1.42561,32,-0.0849,34,0.03272,23,-0.6919
ENSG00000244462,RBM12,18,-0.2561,11,-0.9756,16,-0.4057,15,-0.5560,16,-0.4616,23,0.12926,34,0.91222
ENSG00000244005,NFS1,12,-1.2076,9,-1.5947,28,0.05245,30,0.13372,23,-0.2794,39,0.76778,28,0.00815
ENSG00000125995,ROMO1,115,-0.8144,118,-0.7719,260,0.48355,158,-0.3194,79,-1.3819,240,0.46998,242,0.41404
ENSG00000131051,RBM39,413,0.90481,609,1.61486,184,-0.4209,158,-0.6521,267,0.17618,135,-1.0695,180,-0.5013
ENSG00000025293,PHF20,121,0.56757,124,0.61552,25,-1.8574,58,-0.5961,134,0.73958,81,-0.1094,74,-0.2458
ENSG00000171222,SCAND1,66,-1.4542,85,-1.0890,184,0.11979,191,0.17676,189,0.16470,215,0.49726,175,0.03942
ENSG00000260032,NORAD,468,-0.5131,503,-0.4018,724,0.17778,349,-0.9662,961,0.64688,814,0.49678,517,-0.3955
ENSG00000088367,EPB41L1,121,-0.3196,144,-0.0481,100,-0.6185,104,-0.5594,235,0.75487,150,0.02298,165,0.19382
ENSG00000080845,DLGAP4,9,-3.1042,18,-2.1062,74,-0.0223,82,0.14227,114,0.69988,85,0.28370,97,0.47975
ENSG00000101084,RAB5IF,26,-1.3012,18,-1.8494,41,-0.6462,91,0.61913,31,-1.0655,90,0.83923,72,0.26064
ENSG00000101079,NDRG3,34,-2.2200,28,-2.5209,97,-0.6643,199,0.47648,135,-0.1547,231,1.02636,150,0.01324
ENSG00000149639,SOGA1,43,0.59173,28,-0.0831,23,-0.3846,66,1.35889,39,0.43808,14,-1.3387,27,-0.1326
ENSG00000101347,SAMHD1,48,0.35462,62,0.79608,29,-0.4194,45,0.24720,50,0.43339,25,-0.8013,37,-0.0657
ENSG00000118705,RPN2,68,-0.4241,80,-0.1807,90,0.00654,91,0.01966,129,0.59613,79,-0.2426,100,0.19822
ENSG00000101363,MANBAL,29,-1.1757,13,-2.2991,60,-0.0783,67,0.11256,67,0.10043,85,0.66490,68,0.15343
ENSG00000166619,BLCAP,46,-2.0661,35,-2.4797,165,-0.1305,183,0.03353,302,0.86383,258,0.81931,145,-0.3755
ENSG00000053438,NNAT,7,-5.2853,27,-3.4456,338,0.36871,310,0.22830,228,-0.2624,354,0.60466,360,0.54366
ENSG00000132792,CTNNBL1,35,0.26385,33,0.16401,34,0.22003,11,-1.5151,18,-0.7721,30,0.06385,37,0.40824
ENSG00000132821,VSTM2L,6,-3.8188,11,-3.0316,13,-2.7958,70,-0.2874,115,0.51180,141,1.24104,101,0.33387
ENSG00000101413,RPRD1B,23,0.41750,19,0.11547,15,-0.2196,5,-1.8188,25,0.58547,17,-0.0444,18,0.08179
ENSG00000149633,KIAA1755,79,2.30881,40,1.01299,32,0.59580,36,0.81488,4,-2.3464,2,-3.5072,10,-1.2220
ENSG00000196756,SNHG17,18,0.08956,15,-0.2344,13,-0.4901,17,-0.0114,11,-0.6657,18,0.12608,22,0.42474
ENSG00000170471,RALGAPB,26,-0.3582,13,-1.4266,41,0.36159,40,0.29501,30,-0.1587,42,0.52166,27,-0.3474
ENSG00000101438,SLC32A1,0,-6.3219,1,-4.1539,8,-1.5478,33,0.63739,17,-0.3813,33,0.89285,32,0.68498
ENSG00000101445,PPP1R16B,122,0.67305,58,-0.5182,74,-0.1449,110,0.49742,79,-0.0517,60,-0.5926,94,0.27691
ENSG00000198900,TOP1,222,0.97558,214,0.91327,44,-1.5805,99,-0.3545,186,0.66663,83,-0.7603,111,-0.1874
ENSG00000124181,PLCG1,28,0.03301,10,-1.5204,37,0.47059,40,0.59100,29,0.07900,19,-0.6551,37,0.52733
ENSG00000174306,ZHX3,77,0.28531,107,0.82475,50,-0.3953,57,-0.1856,99,0.69689,35,-1.1282,75,0.27993
ENSG00000124177,CHD6,230,0.99950,354,1.80826,92,-0.5023,47,-1.5242,158,0.36781,67,-1.1623,89,-0.5941
ENSG00000196090,PTPRT,5,-3.3636,28,-1.0633,27,-1.1022,64,0.23419,118,1.28885,82,0.88742,32,-0.8976
ENSG00000124193,SRSF6,66,0.34130,41,-0.4284,58,0.13114,80,0.65459,40,-0.4520,52,-0.0394,46,-0.2513
ENSG00000185513,L3MBTL1,25,0.57295,18,0.01614,15,-0.2664,27,0.67998,26,0.63702,16,-0.1481,8,-1.2477
ENSG00000132823,OSER1,15,-0.5094,14,-0.6292,27,0.37428,20,-0.0560,14,-0.6345,25,0.31071,24,0.20961
ENSG00000223891,OSER1-DT,43,0.68557,4,-2.9406,45,0.75662,31,0.13393,22,-0.3677,23,-0.3970,34,0.35727
ENSG00000124194,GDAP1L1,3,-4.3195,12,-2.3935,34,-0.8587,67,0.20385,64,0.12632,83,0.77308,80,0.57709
ENSG00000197296,FITM2,7,-1.4566,3,-2.5342,32,0.74816,11,-0.8933,31,0.68910,27,0.65712,17,-0.2536
ENSG00000124120,TTPAL,9,-1.3156,6,-1.8489,22,-0.0522,10,-1.1967,25,0.16011,36,1.09439,22,-0.0358
ENSG00000132824,SERINC3,207,-0.3231,151,-0.8078,164,-0.6815,333,0.43789,290,0.21579,338,0.62919,191,-0.5000
ENSG00000168734,PKIG,25,-2.0456,47,-1.0860,91,-0.0751,56,-0.8157,77,-0.3405,89,-0.1407,195,1.46710
ENSG00000101098,RIMS4,1,-3.8717,4,-2.6072,28,0.32990,11,-1.1009,45,1.10015,22,-0.0744,37,0.91992
ENSG00000166913,YWHAB,619,-1.1515,579,-1.2529,873,-0.6264,917,-0.5499,2234,0.90042,1741,0.64725,1279,-0.0296
ENSG00000025772,TOMM34,16,-1.5831,7,-2.7608,17,-1.5530,32,-0.5855,75,0.80299,77,1.19656,43,-0.1413
ENSG00000101109,STK4,37,0.55520,41,0.73597,12,-1.2249,2,-3.8160,40,0.67310,25,-0.0581,27,0.07264
ENSG00000124134,KCNS1,6,-1.9315,0,-8.1111,2,-3.5331,12,-1.0490,27,0.18109,34,0.76176,46,1.28207
ENSG00000124145,SDC4,22,-1.6144,22,-1.5563,247,2.54147,49,-0.3771,59,-0.0985,17,-2.2797,88,0.65072
ENSG00000204070,SYS1,17,0.04798,16,-0.0097,24,0.64357,27,0.82782,13,-0.3127,13,-0.4069,13,-0.4080
ENSG00000244274,DBNDD2,1416,2.36418,500,0.40818,392,0.01149,955,1.54995,56,-2.9070,130,-1.9395,90,-2.3640
ENSG00000124155,PIGT,111,1.03765,32,-0.9717,59,-0.0186,125,1.25465,50,-0.2641,52,-0.2491,30,-1.1297
ENSG00000101457,DNTTIP1,20,-0.1496,5,-2.0346,22,-0.0052,45,1.17571,16,-0.4979,22,0.00874,23,0.07128
ENSG00000124104,SNX21,3,-3.0364,17,-0.5779,21,-0.2502,38,0.71022,19,-0.4183,27,0.18161,34,0.59607
ENSG00000101473,ACOT8,35,-1.1308,22,-1.7697,46,-0.7103,98,0.50009,63,-0.2036,98,0.67521,82,0.22783
ENSG00000064601,CTSA,35,-0.6927,27,-1.0412,46,-0.2506,92,0.87005,54,0.01187,65,0.38256,46,-0.2768
ENSG00000100979,PLTP,13,-1.2927,10,-1.6607,100,2.05308,59,1.06833,15,-1.1358,8,-2.3671,46,0.73118
ENSG00000100982,PCIF1,27,0.26712,11,-1.1798,20,-0.2648,52,1.37191,20,-0.2458,20,-0.2545,20,-0.2138
ENSG00000198026,ZNF335,6,-1.4920,6,-1.6023,14,-0.2865,26,0.72727,27,0.78604,21,0.53366,12,-0.5693
ENSG00000124140,SLC12A5,4,-5.5254,20,-3.3499,94,-1.0728,102,-0.9468,268,0.57943,334,1.41286,194,0.06054
ENSG00000124160,NCOA5,20,0.18781,15,-0.3308,18,0.00436,28,0.70085,20,0.17978,15,-0.3218,17,-0.1286
ENSG00000149654,CDH22,0,-6.6503,0,-5.2697,16,-1.0978,24,-0.4998,52,0.75744,44,0.64769,52,0.87242
ENSG00000080189,SLC35C2,19,-0.6549,18,-0.7186,25,-0.2186,61,1.27194,23,-0.3144,34,0.36697,19,-0.6904
ENSG00000062598,ELMO2,46,0.16277,14,-1.6357,40,-0.0543,53,0.39692,37,-0.1681,48,0.30118,41,-0.0455
ENSG00000101040,ZMYND8,110,0.29222,143,0.73639,80,-0.2016,44,-1.1364,165,0.97783,70,-0.5305,82,-0.1927
ENSG00000196562,SULF2,16,-1.4198,24,-0.7600,45,0.18888,63,0.74254,37,-0.1170,54,0.64271,27,-0.6726
ENSG00000124126,PREX1,401,2.67317,103,0.10466,132,0.52026,155,0.78295,25,-2.0448,19,-2.7117,44,-1.2868
ENSG00000124198,ARFGEF2,27,-0.8082,27,-0.8016,52,0.20412,46,-0.0036,59,0.40904,65,0.80235,25,-1.0034
ENSG00000124207,CSE1L,48,-0.3501,23,-1.4564,53,-0.2080,89,0.63240,38,-0.7193,87,0.81658,46,-0.4702
ENSG00000124214,STAU1,114,0.37054,99,0.14325,73,-0.3294,85,-0.0983,139,0.70521,80,-0.2461,77,-0.2772
ENSG00000124228,DDX27,77,0.70166,111,1.35130,36,-0.5129,22,-1.2420,74,0.62976,34,-0.7343,39,-0.4201
ENSG00000124201,ZNFX1,42,0.64744,51,0.95485,29,0.03675,19,-0.6064,37,0.41376,18,-0.8363,26,-0.1708
ENSG00000177410,ZFAS1,190,0.41556,193,0.44234,289,1.13187,126,-0.2448,34,-2.2096,105,-0.6466,162,0.17264
ENSG00000158445,KCNB1,10,-2.6248,25,-1.2908,20,-1.5759,26,-1.1972,185,2.07010,73,0.49645,47,-0.3732
ENSG00000158470,B4GALT5,5,-3.0563,14,-1.5831,35,-0.2651,38,-0.1392,62,0.65944,67,1.13962,29,-0.6209
ENSG00000158480,SPATA2,19,-0.5599,0,-6.3878,31,0.19981,28,-0.0068,46,0.82079,33,0.39092,27,-0.0732
ENSG00000124226,RNF114,45,0.35574,22,-0.7816,38,0.06978,51,0.55832,24,-0.6109,31,-0.3045,44,0.37106
ENSG00000244687,UBE2V1,52,-1.1993,42,-1.5169,93,-0.3128,123,0.13181,126,0.17161,153,0.65908,120,0.09729
ENSG00000240849,TMEM189,100,1.63967,41,0.08216,34,-0.1854,95,1.53302,28,-0.4769,22,-1.0179,11,-2.0574
ENSG00000172216,CEBPB,8,-2.3193,5,-2.8814,38,-0.0030,31,-0.3058,39,0.01774,50,0.59445,55,0.68787
ENSG00000196396,PTPN1,18,0.00046,28,0.65496,13,-0.5305,20,0.09415,22,0.24972,16,-0.3063,18,-0.0040
ENSG00000124243,BCAS4,8,-1.8776,2,-3.9451,33,0.22452,24,-0.2492,48,0.85409,34,0.38593,34,0.31206
ENSG00000101126,ADNP,54,-0.3217,20,-1.7934,106,0.77854,62,-0.0879,77,0.23832,68,0.05703,69,0.07390
ENSG00000000419,DPM1,17,-1.0439,10,-1.8393,41,0.35679,48,0.61101,19,-0.8276,47,0.76550,28,-0.3008
ENSG00000026559,KCNG1,5,-1.6930,1,-3.3290,3,-2.3532,9,-0.9389,27,0.71467,26,0.96706,23,0.56276
ENSG00000054793,ATP9A,120,-1.1233,124,-1.0690,233,-0.0979,307,0.35092,447,0.98770,296,0.38472,177,-0.5755
ENSG00000182463,TSHZ2,21,-0.8189,35,-0.0548,8,-2.2313,29,-0.3636,110,1.93700,42,0.29806,18,-1.2030
ENSG00000064787,BCAS1,3008,1.85271,5379,3.23926,753,-0.5240,892,-0.2587,144,-2.9896,68,-4.4290,60,-4.4131
ENSG00000101132,PFDN4,96,-0.0933,68,-0.6323,65,-0.7059,62,-0.7634,89,-0.2102,137,0.65929,113,0.19341
ENSG00000101134,DOK5,0,-7.9340,0,-6.9184,21,0.51457,5,-1.6923,11,-0.4417,19,0.48382,29,1.28176
ENSG00000054803,CBLN4,4,-2.6504,0,-5.9065,0,-5.0532,4,-2.7338,20,-0.3534,39,0.97696,55,1.55453
ENSG00000124098,FAM210B,41,0.13807,27,-0.5000,22,-0.7723,68,1.00041,38,0.03784,27,-0.6049,47,0.43837
