Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000116544,DLGAP3,7,-2.3571,61,1.02871,94,1.82441,34,0.05514,19,-0.8298,27,-0.3169,13,-1.5349
ENSG00000163867,ZMYM6,16,-0.0011,14,-0.2511,9,-0.9714,26,0.88345,12,-0.5010,13,-0.4398,18,0.14875
ENSG00000116560,SFPQ,312,0.76707,152,-0.3987,151,-0.4110,284,0.70015,170,-0.2267,136,-0.6321,168,-0.2706
ENSG00000146463,ZMYM4,41,-0.2741,34,-0.5758,51,0.08546,32,-0.7123,76,0.73827,54,0.17376,57,0.27541
ENSG00000142687,KIAA0319L,40,-0.3733,52,0.04300,111,1.30783,82,0.92174,41,-0.3348,17,-1.7966,34,-0.7037
ENSG00000020129,NCDN,38,-3.0691,112,-1.4961,628,1.28038,520,1.11999,175,-0.8131,136,-1.2977,344,0.27836
ENSG00000126067,PSMB2,100,-0.0380,59,-0.8544,118,0.22865,117,0.24405,97,-0.0873,81,-0.4123,127,0.39951
ENSG00000142686,C1orf216,12,-2.5508,37,-0.8879,86,0.41066,99,0.75323,57,-0.2316,49,-0.5258,88,0.52971
ENSG00000092847,AGO1,45,0.54426,21,-0.6548,52,0.76249,44,0.56484,45,0.53852,19,-0.9262,18,-1.0037
ENSG00000126070,AGO3,101,2.03941,25,-0.3847,43,0.48418,36,0.22625,25,-0.3819,11,-1.6827,15,-1.2281
ENSG00000116863,ADPRHL2,36,1.23532,11,-0.7331,25,0.56772,17,0.02865,5,-1.8599,9,-1.1300,22,0.43942
ENSG00000054116,TRAPPC3,36,-0.6693,34,-0.7698,33,-0.7980,49,-0.2321,96,0.90615,60,0.12820,70,0.42290
ENSG00000116871,MAP7D1,251,1.00801,85,-0.7486,274,1.16067,150,0.15778,85,-0.7487,80,-0.9273,110,-0.3915
ENSG00000054118,THRAP3,172,0.55559,69,-0.8941,80,-0.6692,180,0.72935,107,-0.2180,91,-0.5154,128,0.07826
ENSG00000181817,LSM10,20,-1.3685,19,-1.4087,54,0.16048,33,-0.6644,48,-0.0052,72,0.75118,67,0.60888
ENSG00000116885,OSCP1,5,-2.2629,11,-1.0297,15,-0.6150,29,0.49048,26,0.28453,19,-0.2509,34,0.81437
ENSG00000116898,MRPS15,41,-1.1181,77,-0.1652,64,-0.4447,48,-0.9903,125,0.61832,120,0.64402,106,0.39394
ENSG00000163873,GRIK3,1,-3.9736,10,-0.9638,25,0.41223,58,2.52208,34,0.91167,2,-3.4245,2,-3.2778
ENSG00000163875,MEAF6,47,-1.3100,73,-0.6359,125,0.19913,113,0.04563,136,0.33874,125,0.22901,122,0.19353
ENSG00000163879,DNALI1,18,0.61516,17,0.43662,5,-1.3465,4,-1.6248,22,0.93590,13,0.09008,14,0.18670
ENSG00000134697,GNL2,37,0.57472,9,-1.6125,13,-1.0588,32,0.35205,13,-1.0796,31,0.32069,32,0.35692
ENSG00000116922,C1orf109,8,-1.1170,12,-0.5214,8,-1.1610,15,-0.1930,52,1.97980,10,-0.8869,19,0.24727
ENSG00000185090,MANEAL,9,-1.5307,14,-0.9315,39,0.69856,30,0.28935,64,1.57715,5,-2.3856,29,0.22794
ENSG00000197982,C1orf122,410,0.78782,314,0.34159,198,-0.3931,152,-0.8787,215,-0.2661,345,0.57417,206,-0.3697
ENSG00000188786,MTF1,38,1.82475,17,0.44525,14,0.14401,18,0.52918,13,0.00291,4,-1.7627,2,-2.4802
ENSG00000183431,SF3A3,44,-0.3440,30,-0.9071,53,-0.0418,50,-0.1527,90,0.81852,61,0.18423,54,-0.0226
ENSG00000183520,UTP11,28,-0.5301,16,-1.4057,6,-2.8293,23,-0.8677,54,0.50840,60,0.81287,61,0.85092
ENSG00000116954,RRAGC,48,0.27421,25,-0.7313,25,-0.7136,62,0.83565,50,0.35482,23,-0.9266,42,0.05524
ENSG00000174574,AKIRIN1,106,0.90002,51,-0.3099,70,0.19492,77,0.41764,21,-1.6297,33,-1.0257,74,0.32764
ENSG00000168653,NDUFS5,332,-1.7280,832,-0.3288,879,-0.2415,654,-0.7707,1133,0.16345,1620,0.88950,1256,0.37914
ENSG00000127603,MACF1,355,0.93781,238,0.26162,155,-0.4218,241,0.32537,143,-0.5442,137,-0.6690,187,-0.1375
ENSG00000090621,PABPC4,72,0.41768,78,0.55644,61,0.15155,52,-0.1094,44,-0.3823,61,0.16673,37,-0.6843
ENSG00000116983,HPCAL4,62,-2.1800,325,0.36105,602,1.43762,376,0.69939,51,-2.4673,191,-0.5407,214,-0.3418
ENSG00000084072,PPIE,52,0.53866,27,-0.4828,43,0.24027,28,-0.4744,33,-0.1769,35,-0.1085,45,0.34608
ENSG00000131236,CAP1,208,0.17411,129,-0.5788,150,-0.3435,176,-0.1026,174,-0.1121,179,-0.0702,247,0.52418
ENSG00000131238,PPT1,95,-0.6660,150,0.05435,118,-0.3205,148,0.03551,214,0.64293,115,-0.4071,173,0.32884
ENSG00000117000,RLF,25,0.37561,4,-2.2915,9,-1.1959,22,0.21825,23,0.22884,17,-0.2251,29,0.70016
ENSG00000259943,AL050341.2,17,-0.1030,20,0.19708,18,-0.0227,19,0.13041,13,-0.4478,19,0.09651,17,-0.0586
ENSG00000084073,ZMPSTE24,42,0.79405,30,0.25514,30,0.21271,27,0.05127,2,-3.4163,23,-0.2004,28,0.11079
ENSG00000049089,COL9A2,129,2.82492,24,-0.2755,21,-0.4762,9,-1.8511,77,1.67148,6,-2.3829,4,-3.0397
ENSG00000084070,SMAP2,36,-1.3546,63,-0.5178,90,0.03719,145,0.97662,37,-1.3193,64,-0.5409,117,0.52823
ENSG00000117016,RIMS3,3,-4.4946,82,0.05138,216,1.75318,86,0.15061,66,-0.2766,61,-0.4458,64,-0.3600
ENSG00000066136,NFYC,21,-0.2007,23,-0.0252,36,0.68764,34,0.70216,26,0.15957,14,-0.9277,17,-0.5491
ENSG00000179862,CITED4,19,0.69096,16,0.39584,17,0.55456,7,-0.8250,1,-3.6364,9,-0.5368,18,0.78143
ENSG00000127124,HIVEP3,14,-0.3073,16,-0.1134,24,0.54907,32,1.21074,20,0.18485,8,-1.2948,10,-0.9658
ENSG00000198815,FOXJ3,23,-0.4199,17,-0.9090,45,0.61579,58,1.25892,15,-1.0602,14,-1.2597,31,0.02244
ENSG00000177181,RIMKLA,5,-2.5153,19,-0.6045,39,0.50386,44,0.84471,38,0.44841,17,-0.8473,30,0.11633
ENSG00000127125,PPCS,65,-0.0676,45,-0.6277,25,-1.5115,47,-0.6164,121,0.97759,88,0.49218,74,0.17117
ENSG00000186409,CCDC30,18,-1.1115,33,-0.1918,27,-0.4906,47,0.40976,15,-1.3847,58,0.84698,35,-0.1028
ENSG00000171960,PPIH,7,-1.6314,17,-0.3478,17,-0.3199,16,-0.5452,15,-0.5560,28,0.48389,36,0.96372
ENSG00000065978,YBX1,279,1.28926,202,0.71751,69,-0.9824,80,-0.8438,91,-0.5616,168,0.47393,84,-0.7590
ENSG00000164008,C1orf50,22,-0.2959,30,0.19359,33,0.34271,16,-0.8135,11,-1.2561,32,0.37609,35,0.54162
ENSG00000177868,SVBP,49,-0.2576,45,-0.3750,38,-0.6406,42,-0.5474,55,-0.0680,86,0.77663,65,0.23848
ENSG00000117394,SLC2A1,62,1.28822,78,1.71480,40,0.52766,22,-0.4632,8,-1.8151,18,-0.7749,10,-1.7395
ENSG00000117395,EBNA1BP2,53,-1.2986,89,-0.5176,83,-0.6353,76,-0.8366,103,-0.2904,190,0.81346,191,0.82326
ENSG00000179178,TMEM125,156,5.01400,2,-2.8831,2,-3.2794,6,-1.7489,19,-0.0611,0,-9.1831,2,-3.2392
ENSG00000066322,ELOVL1,273,5.18838,15,-1.2184,5,-2.8746,14,-1.4390,0,-5.2765,4,-3.2710,4,-3.2889
ENSG00000159479,MED8,21,-0.3443,17,-0.6896,28,0.12743,23,-0.2172,1,-4.0333,33,0.41543,41,0.86624
ENSG00000178922,HYI,46,1.31357,26,0.32307,32,0.69465,13,-0.8298,12,-0.8941,19,-0.1848,16,-0.5123
ENSG00000142949,PTPRF,63,0.03529,77,0.36045,129,1.25311,72,0.28348,20,-1.6709,30,-1.1900,61,-0.0200
ENSG00000126091,ST3GAL3,6,-1.9275,23,0.09017,68,1.96380,22,0.02079,15,-0.6373,12,-0.9742,20,-0.1719
ENSG00000117408,IPO13,169,1.96544,47,-0.2710,64,0.23629,54,-0.0583,70,0.38363,15,-2.1081,34,-0.8430
ENSG00000117410,ATP6V0B,240,-0.7260,161,-1.3307,445,0.25271,381,0.00212,557,0.62436,240,-0.7893,581,0.81180
ENSG00000117411,B4GALT2,41,-0.6920,107,0.84902,155,1.51195,52,-0.3729,68,0.08201,55,-0.2693,28,-1.3481
ENSG00000159214,CCDC24,1,-3.3914,19,0.67447,19,0.67023,16,0.46688,1,-3.2473,6,-1.2318,20,0.93953
ENSG00000178028,DMAP1,49,-0.3615,50,-0.3142,119,1.11186,67,0.16420,82,0.47652,31,-1.1432,58,-0.0889
ENSG00000117419,ERI3,82,-0.7803,109,-0.3460,182,0.48043,121,-0.1921,161,0.27948,123,-0.1747,166,0.37583
ENSG00000187147,RNF220,201,1.16730,72,-0.5107,127,0.37863,117,0.28779,68,-0.5954,68,-0.6652,82,-0.3580
ENSG00000126106,TMEM53,11,-0.0989,10,-0.2284,10,-0.3055,9,-0.4809,9,-0.4751,11,-0.1724,20,0.97444
ENSG00000142937,RPS8,1755,0.40811,1616,0.27271,622,-1.2177,741,-1.0386,1287,-0.0952,2240,0.96570,1207,-0.2192
ENSG00000070785,EIF2B3,21,-1.0794,18,-1.3318,24,-0.8853,28,-0.7567,113,1.65437,44,0.02695,56,0.49108
ENSG00000126088,UROD,62,-0.5221,72,-0.2966,110,0.38084,89,0.04186,57,-0.6416,77,-0.1977,117,0.55560
ENSG00000117450,PRDX1,492,0.45026,470,0.37366,229,-0.7625,212,-0.9620,285,-0.4259,410,0.17184,506,0.57249
ENSG00000117448,AKR1A1,52,-0.0026,37,-0.5323,40,-0.4404,67,0.45104,11,-2.3338,52,-0.0262,74,0.63574
ENSG00000132780,NASP,193,1.78463,82,0.26897,46,-0.6475,59,-0.2774,55,-0.3514,49,-0.6001,51,-0.5461
ENSG00000159592,GPBP1L1,41,0.59185,18,-0.6919,46,0.80812,41,0.69341,3,-3.3401,17,-0.8197,29,0.05820
ENSG00000159596,TMEM69,13,0.05460,14,0.10186,14,0.10289,23,1.14106,9,-0.4912,8,-0.8268,8,-0.7270
ENSG00000086015,MAST2,17,-0.3884,21,-0.1118,61,1.73551,33,0.74163,12,-0.8895,10,-1.3461,13,-0.9083
ENSG00000117461,PIK3R3,6,-1.9685,26,0.22561,26,0.21329,36,0.90596,33,0.62678,15,-0.7112,16,-0.5555
ENSG00000085998,POMGNT1,71,0.81034,38,-0.1927,59,0.50308,67,0.83127,17,-1.4152,21,-1.2248,36,-0.3103
ENSG00000132128,LRRC41,51,0.61407,17,-1.1085,59,0.87613,44,0.43776,42,0.31493,13,-1.5927,32,-0.1362
ENSG00000173660,UQCRH,129,-2.3584,399,-0.6654,303,-1.0874,338,-1.0012,1063,0.92573,893,0.72729,871,0.67723
ENSG00000117481,NSUN4,19,0.58833,12,-0.1428,20,0.63138,27,1.42532,0,-3.9471,5,-1.5843,9,-0.7075
ENSG00000117480,FAAH,108,1.76887,18,-1.1980,57,0.60602,64,0.95930,7,-2.5779,13,-1.7289,23,-0.8880
ENSG00000282881,TMEM275,4,-2.3770,23,0.27364,13,-0.5889,42,1.59375,35,0.97788,6,-1.7473,11,-0.9734
ENSG00000079277,MKNK1,11,-1.0507,31,0.52853,31,0.48234,30,0.53592,38,0.83251,7,-1.7546,20,-0.2230
ENSG00000123472,ATPAF1,80,-0.6129,165,0.54899,103,-0.2064,125,0.10713,104,-0.2023,122,0.06379,116,-0.0252
ENSG00000159658,EFCAB14,172,1.79063,109,0.94676,84,0.50107,39,-0.7753,51,-0.3101,37,-0.8548,24,-1.5448
ENSG00000186377,CYP4X1,0,-6.0663,8,-1.1541,11,-0.7372,24,0.55884,57,2.06287,5,-1.9024,21,0.33244
ENSG00000162368,CMPK1,117,-0.1111,111,-0.1857,194,0.72539,105,-0.3145,127,0.02174,127,0.03029,119,-0.0881
ENSG00000162373,BEND5,10,-2.0903,24,-0.8094,15,-1.4621,25,-0.7652,35,-0.2197,56,0.64077,76,1.29610
ENSG00000162374,ELAVL4,11,-3.6614,44,-1.6612,184,0.56852,237,1.19112,110,-0.2671,70,-1.0349,169,0.48520
ENSG00000185104,FAF1,58,0.55935,15,-1.5099,52,0.38677,46,0.18576,39,-0.0870,27,-0.7467,52,0.40840
ENSG00000123091,RNF11,153,-1.1497,254,-0.3675,533,0.84159,505,0.87717,208,-0.6815,261,-0.3657,265,-0.3392
ENSG00000085832,EPS15,161,0.01109,124,-0.4047,138,-0.2363,173,0.13966,169,0.08432,158,-0.0249,174,0.14967
ENSG00000117859,OSBPL9,59,1.83581,9,-1.1862,11,-0.8740,23,0.24563,14,-0.5342,11,-0.9970,21,0.00982
ENSG00000078618,NRDC,103,-0.2948,65,-1.0062,82,-0.6626,162,0.49098,41,-1.6909,115,-0.1463,200,0.92193
ENSG00000169213,RAB3B,69,-1.7298,82,-1.4759,88,-1.3671,416,1.33606,915,2.73445,55,-2.2008,26,-3.3291
ENSG00000117862,TXNDC12,22,-0.5822,41,0.40860,37,0.22201,37,0.24705,6,-2.4083,31,-0.0883,40,0.39933
ENSG00000134717,BTF3L4,72,0.07373,27,-1.4464,57,-0.2950,62,-0.1864,107,0.72054,67,-0.0568,85,0.37195
ENSG00000157077,ZFYVE9,14,-1.1932,11,-1.4601,17,-0.8701,35,0.30365,15,-1.0191,34,0.23410,51,1.05932
ENSG00000134748,PRPF38A,98,1.39125,67,0.73895,24,-0.9076,35,-0.3701,22,-0.9974,36,-0.3307,39,-0.1744
ENSG00000134744,TUT4,115,1.35202,51,-0.0141,12,-2.1782,60,0.27474,11,-2.2574,45,-0.2623,59,0.24492
ENSG00000162377,COA7,15,-0.6740,18,-0.4371,31,0.45857,22,-0.1158,35,0.65625,15,-0.7365,31,0.48835
ENSG00000162378,ZYG11B,52,-1.2468,65,-0.9078,162,0.53158,231,1.37749,55,-1.1661,72,-0.8347,115,-0.0264
ENSG00000116171,SCP2,105,0.01644,124,0.27956,69,-0.6457,77,-0.5269,242,1.43413,88,-0.2907,86,-0.3355
ENSG00000162384,CZIB,50,-0.5322,60,-0.2610,41,-0.8417,46,-0.7369,153,1.31335,71,0.02405,83,0.30458
ENSG00000162385,MAGOH,23,-0.6345,26,-0.4513,24,-0.5369,22,-0.7622,3,-3.5296,47,0.59207,65,1.26442
ENSG00000157193,LRP8,8,-2.7967,25,-1.2200,42,-0.4635,67,0.33400,285,3.20601,9,-2.7927,23,-1.4567
ENSG00000058799,YIPF1,11,-0.7136,16,-0.2132,13,-0.5212,23,0.48292,2,-2.7776,11,-0.7756,34,1.26265
ENSG00000081870,HSPB11,22,-1.2504,29,-0.8624,31,-0.7554,46,-0.1462,32,-0.6730,68,0.58229,79,0.87425
ENSG00000116209,TMEM59,350,0.74061,161,-0.5139,150,-0.6222,176,-0.4174,229,0.04262,223,-0.0019,272,0.36650
ENSG00000116221,MRPL37,38,-0.8300,45,-0.5492,85,0.44872,70,0.16744,44,-0.5797,52,-0.3724,93,0.69879
ENSG00000157216,SSBP3,102,-1.4746,237,-0.1852,436,0.81732,350,0.51318,209,-0.3802,275,0.05776,214,-0.3848
ENSG00000243725,TTC4,26,0.73992,11,-0.6556,26,0.69702,18,0.09822,1,-4.1663,10,-0.8913,24,0.70067
ENSG00000116133,DHCR24,339,1.48337,31,-2.2983,162,0.19866,213,0.76330,102,-0.5340,35,-2.2650,149,0.08120
ENSG00000162402,USP24,24,0.06838,26,0.21857,43,1.02997,32,0.61592,0,-4.7155,16,-0.5873,20,-0.2634
ENSG00000162407,PLPP3,190,0.68728,427,2.21978,186,0.65582,70,-0.9689,53,-1.3062,82,-0.7152,43,-1.7361
ENSG00000162409,PRKAA2,13,-2.1796,32,-0.8354,49,-0.1661,85,0.87303,74,0.51175,34,-0.7996,68,0.42218
ENSG00000173406,DAB1,3,-2.1016,11,-0.5402,14,-0.1427,10,-0.6420,10,-0.6169,22,0.67561,24,0.92141
ENSG00000162601,MYSM1,39,0.34566,18,-0.8587,9,-1.8192,50,0.84892,1,-4.6125,33,0.04455,43,0.55058
ENSG00000177606,JUN,132,0.17321,201,0.86931,233,1.12927,135,0.23135,66,-0.9124,66,-0.9986,77,-0.7352
ENSG00000172456,FGGY,4,-1.4715,37,1.85326,20,0.78721,6,-1.0555,1,-3.7851,11,-0.2751,14,0.23672
ENSG00000134709,HOOK1,1,-4.8432,17,-0.8902,9,-1.8739,58,1.23341,3,-3.1564,37,0.33808,45,0.69086
ENSG00000134716,CYP2J2,45,1.78448,36,1.35077,36,1.34641,6,-1.5336,1,-4.1588,11,-0.6912,5,-1.9109
ENSG00000162599,NFIA,404,1.67480,233,0.68001,163,0.08766,177,0.25227,58,-1.4979,114,-0.5249,51,-1.8205
ENSG00000162604,TM2D1,66,0.01863,71,0.13497,53,-0.3315,50,-0.4621,70,0.10832,78,0.34455,67,0.06612
ENSG00000162607,USP1,85,0.96283,32,-0.6279,42,-0.2033,57,0.35351,30,-0.7097,44,-0.1488,42,-0.2152
ENSG00000116641,DOCK7,30,-0.1118,49,0.70046,40,0.33052,49,0.80344,25,-0.3770,20,-0.7673,19,-0.8665
ENSG00000125703,ATG4C,107,2.77555,4,-2.4497,10,-1.2880,17,-0.6350,15,-0.7308,17,-0.5989,20,-0.3775
ENSG00000079739,PGM1,24,-1.2974,87,0.67639,77,0.48715,43,-0.5129,153,1.70303,42,-0.5273,31,-1.0362
ENSG00000158966,CACHD1,10,-1.0732,35,0.82328,30,0.56607,22,0.07633,38,0.98241,11,-1.0748,16,-0.5072
ENSG00000162437,RAVER2,8,-0.6427,28,1.34647,28,1.38028,13,0.12300,0,-3.8657,3,-2.0023,13,0.07652
ENSG00000162434,JAK1,64,0.01716,68,0.12086,27,-1.2947,51,-0.3755,98,0.71802,57,-0.1707,79,0.41478
ENSG00000162433,AK4,29,-0.9703,116,1.26394,120,1.33276,45,-0.3502,22,-1.3851,37,-0.6811,48,-0.2133
ENSG00000116675,DNAJC6,297,0.22192,121,-1.1737,367,0.57024,396,0.81219,248,-0.0679,132,-1.1396,251,-0.0554
ENSG00000213625,LEPROT,59,0.83136,94,1.67560,42,0.27096,27,-0.4578,16,-1.1887,30,-0.3062,15,-1.4079
ENSG00000184588,PDE4B,143,2.27167,43,0.08543,31,-0.4458,57,0.62484,11,-1.9217,13,-1.8598,20,-1.1899
ENSG00000118473,SGIP1,40,-1.7956,60,-1.1998,81,-0.7489,187,0.66783,116,-0.1895,120,-0.1518,200,0.80563
ENSG00000198160,MIER1,79,1.09223,35,-0.2654,15,-1.5161,46,0.18756,16,-1.4383,54,0.48504,34,-0.3261
ENSG00000142864,SERBP1,304,0.72676,140,-0.5310,96,-1.1111,213,0.15764,146,-0.4572,228,0.28122,194,-0.0143
ENSG00000116717,GADD45A,16,-1.0212,27,-0.2346,8,-2.0255,35,0.22139,31,0.02633,36,0.29527,42,0.58800
ENSG00000172380,GNG12,55,1.52889,59,1.69055,29,0.45380,11,-1.1656,15,-0.5824,17,-0.4316,4,-2.7662
ENSG00000116729,WLS,40,-1.1343,156,1.02864,123,0.62478,87,0.05651,239,1.82555,28,-1.7746,26,-1.8756
ENSG00000033122,LRRC7,22,-1.4332,18,-1.7655,57,0.00540,95,1.00236,30,-0.9623,45,-0.3956,80,0.64571
ENSG00000066557,LRRC40,19,-0.5248,15,-0.7934,9,-1.5371,33,0.44388,53,1.17812,21,-0.4091,28,0.15780
ENSG00000116754,SRSF11,463,1.22830,205,-0.1403,169,-0.4404,385,1.06651,209,-0.1101,84,-1.6090,127,-0.9661
ENSG00000118454,ANKRD13C,47,0.44885,15,-1.2871,26,-0.4626,36,0.02015,50,0.55144,24,-0.6265,48,0.55414
ENSG00000197568,HHLA3,18,0.03065,33,1.01089,14,-0.3270,7,-1.3967,10,-0.7979,26,0.67898,18,0.01022
ENSG00000132485,ZRANB2,204,0.46708,87,-0.8752,107,-0.5631,210,0.58944,105,-0.5925,126,-0.3402,179,0.28047
ENSG00000172260,NEGR1,50,-2.8348,145,-1.2691,197,-0.8106,482,0.71734,338,0.03461,322,-0.0475,484,0.72757
ENSG00000178965,ERICH3,11,-3.2626,37,-1.5776,56,-0.9533,155,0.76600,169,0.80232,80,-0.4675,148,0.67054
ENSG00000116791,CRYZ,7,-0.9538,7,-0.9300,18,0.44213,9,-0.7885,0,-4.0063,14,0.08347,29,1.51521
ENSG00000162623,TYW3,45,0.29685,17,-1.1608,16,-1.2462,36,-0.0359,34,-0.1318,41,0.16257,52,0.64501
ENSG00000117054,ACADM,62,0.33808,51,0.03250,36,-0.5118,43,-0.2568,63,0.38853,56,0.19948,45,-0.1929
ENSG00000137955,RABGGTB,45,0.04054,34,-0.3922,41,-0.1216,42,-0.0898,72,0.80683,43,-0.0370,39,-0.2088
ENSG00000117069,ST6GALNAC5,0,-9.3466,4,-2.7198,23,-0.2963,27,-0.0041,59,1.26991,18,-0.7556,50,1.17262
ENSG00000142892,PIGK,55,0.56479,19,-1.0479,22,-0.8335,51,0.53272,39,0.00849,36,-0.1096,38,-0.0463
ENSG00000154027,AK5,186,-0.6791,102,-1.5937,258,-0.1715,423,0.73912,102,-1.5825,288,0.00290,401,0.63234
ENSG00000036549,AC118549.1,52,1.39935,13,-0.8660,10,-1.1619,21,-0.1465,22,-0.0512,22,-0.0537,22,-0.0604
ENSG00000077254,USP33,73,-0.2824,42,-1.1423,80,-0.1442,123,0.64949,89,0.03512,74,-0.2964,98,0.20727
ENSG00000180488,MIGA1,159,0.80062,34,-1.6086,57,-0.8351,152,0.84679,89,-0.1507,66,-0.6625,101,0.05811
ENSG00000162613,FUBP1,47,0.20355,21,-1.0197,47,0.20877,62,0.75602,3,-3.7847,38,-0.1602,48,0.28215
ENSG00000162616,DNAJB4,34,-0.1157,42,0.20501,14,-1.4573,30,-0.3367,44,0.28114,38,0.06397,49,0.51467
ENSG00000137959,IFI44L,60,2.94338,33,1.61425,17,0.49015,5,-1.3871,0,-3.8872,3,-2.2656,0,-5.3147
ENSG00000117114,ADGRL2,0,-8.9534,12,-0.8136,34,0.82435,21,0.05714,27,0.42285,12,-0.8548,33,0.90200
ENSG00000137941,TTLL7,792,2.21123,46,-2.4551,65,-1.9381,256,0.17394,98,-1.3277,157,-0.6827,250,0.13249
ENSG00000142875,PRKACB,335,-0.1043,138,-1.4688,375,0.07354,472,0.51740,264,-0.4784,322,-0.1867,439,0.38069
ENSG00000117133,RPF1,32,-0.3193,30,-0.4308,35,-0.1815,31,-0.4349,50,0.37541,47,0.31371,46,0.28705
ENSG00000174021,GNG5,26,-0.6370,118,1.90793,27,-0.6336,10,-2.2329,32,-0.3227,60,0.77196,28,-0.6075
ENSG00000117155,SSX2IP,18,-2.7130,36,-1.6943,101,-0.1080,150,0.61086,104,-0.0598,100,-0.1503,163,0.77901
ENSG00000162642,C1orf52,47,-0.0013,26,-0.9284,56,0.27892,60,0.44547,9,-2.4136,35,-0.5018,71,0.78907
ENSG00000153904,DDAH1,127,-1.0992,467,0.99245,390,0.68366,297,0.26369,222,-0.2388,188,-0.5486,200,-0.4429
ENSG00000142871,CCN1,9,-1.6207,86,2.04335,22,-0.2876,41,0.77267,14,-1.0176,10,-1.5981,19,-0.6190
ENSG00000117174,ZNHIT6,91,1.34603,34,-0.2865,24,-0.8291,41,0.01088,52,0.38764,30,-0.5482,33,-0.3573
ENSG00000122417,ODF2L,39,-1.0779,34,-1.2782,30,-1.4428,115,0.74919,123,0.75686,65,-0.3083,95,0.37621
ENSG00000097033,SH3GLB1,111,1.44569,70,0.62988,46,-0.0362,27,-0.9330,26,-0.9137,43,-0.1718,40,-0.2865
ENSG00000183291,SELENOF,134,0.41480,81,-0.3876,85,-0.3065,92,-0.2103,104,0.00096,105,0.01775,119,0.26125
ENSG00000153936,HS2ST1,21,-0.8593,55,0.64655,65,0.91729,30,-0.3550,38,0.03409,27,-0.5259,39,0.06313
ENSG00000267272,LINC01140,0,-8.1031,1,-3.3573,1,-2.8894,4,-1.7356,0,-3.7212,24,1.56203,27,1.83379
ENSG00000143013,LMO4,86,-2.8710,344,-0.8160,876,0.67978,667,0.25620,381,-0.6582,574,-0.0181,815,0.64371
ENSG00000065243,PKN2,63,1.50021,32,0.33770,9,-1.5389,25,-0.0746,21,-0.3375,22,-0.3047,21,-0.3933
ENSG00000137947,GTF2B,24,-0.2349,8,-1.9044,33,0.26501,18,-0.7639,16,-0.8403,35,0.41674,46,0.97918
ENSG00000137944,KYAT3,10,-1.1808,13,-0.7795,9,-1.3046,13,-0.8917,64,1.82742,23,0.02588,28,0.37630
ENSG00000213516,RBMXL1,24,0.50718,24,0.51469,27,0.72624,20,0.31421,23,0.47276,7,-1.5220,10,-0.8669
ENSG00000197147,LRRC8B,84,0.24511,33,-1.2145,101,0.55457,123,1.04897,78,0.12497,32,-1.3370,57,-0.4072
ENSG00000171492,LRRC8D,109,2.15363,13,-1.4159,16,-1.0884,37,0.22051,53,0.79292,6,-2.6743,25,-0.4484
ENSG00000162664,ZNF326,154,1.67815,64,0.14606,46,-0.3701,75,0.45980,27,-1.1722,29,-1.1831,43,-0.5365
ENSG00000233593,LINC02609,14,-0.9210,25,0.01698,9,-1.4574,3,-3.1208,31,0.35321,40,0.87261,43,1.03266
ENSG00000122482,ZNF644,168,1.64977,42,-0.6600,20,-1.7937,60,-0.1290,36,-0.9198,66,0.03819,64,-0.0097
ENSG00000172031,EPHX4,0,-5.0707,6,-1.9937,6,-1.9191,23,0.04232,1,-4.6573,23,0.05512,60,2.14855
ENSG00000189195,BTBD8,82,-1.7884,35,-3.0209,84,-1.7458,185,-0.6108,230,-0.2186,317,0.33843,601,1.74110
ENSG00000174842,GLMN,5,-1.9088,19,-0.1011,4,-2.1943,17,-0.2567,1,-3.7461,38,1.30998,29,0.70677
ENSG00000122484,RPAP2,61,0.17717,41,-0.4568,22,-1.3762,93,1.04125,10,-2.5012,44,-0.3976,70,0.44554
ENSG00000067208,EVI5,121,1.38717,56,0.05791,13,-2.1508,47,-0.2237,18,-1.6403,66,0.37152,51,-0.0769
ENSG00000122406,RPL5,760,-0.0506,832,0.09449,299,-1.4827,411,-1.0913,1143,0.61883,1228,0.86682,764,-0.0462
ENSG00000154511,DIPK1A,54,0.99530,22,-0.4454,14,-1.0790,48,0.93342,3,-3.2055,23,-0.3851,29,-0.0223
ENSG00000143033,MTF2,41,0.45123,25,-0.3670,32,0.02855,50,0.90959,43,0.51958,9,-1.9299,26,-0.3031
ENSG00000117500,TMED5,54,0.64367,28,-0.4149,42,0.24364,28,-0.4321,84,1.42717,26,-0.5527,23,-0.7823
ENSG00000117505,DR1,42,0.17589,29,-0.4038,47,0.39092,51,0.59642,23,-0.7335,25,-0.7010,40,0.11974
ENSG00000137942,FNBP1L,12,-1.4096,37,0.28112,13,-1.2496,53,1.04466,44,0.59777,23,-0.5046,25,-0.3682
ENSG00000067334,DNTTIP2,82,-0.2563,38,-1.4240,29,-1.8000,78,-0.3590,97,0.01682,127,0.51739,153,0.88923
ENSG00000023909,GCLM,15,-0.3469,14,-0.4911,21,0.12711,39,1.41694,1,-4.3789,10,-1.1199,22,0.25183
